ticker,sector,bolsa,end,acciones_circulacion,activos_corrientes,activos_intangibles,activos_totales,amortizacion_intang,caja,cambio_capital_trab,cambio_cxc,cambio_inventario,capex,costo_ventas,cuentas_por_cobrar,cuentas_por_pagar,depreciacion,deuda_largo_plazo,ebitda_proxy,emision_acciones,fcf_financiero,fcf_inversor,fcf_operativo,gastos_id,gastos_operativos,gastos_sga,goodwill,impuestos_pagados,ingresos,ingresos_diferidos,inventario,otras_inversiones,pasivos_corrientes,patrimonio,ppe_neto,recompra_acciones,retained_earnings,stock_based_comp,utilidad_bruta,utilidad_neta,utilidad_operativa,fcf_promedio_futuro,Y,ano,burn_rate,runway,capital_trabajo,margen_bruto,margen_operativo,margen_neto,ratio_id,ratio_deuda,ratio_corriente,rotacion_activos,intensidad_capex
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2017-09-30,40170000.0,219436000.0,,335686000.0,2203500.0,49261000.0,,5706000.0,-158000.0,607000.0,14480500.0,34612000.0,6038000.0,2635000.0,,5313000.0,,368000.0,15339500.0,-5141500.0,5493000.0,31533666.0,,56384000.0,2625000.0,,,17395000.0,0.0,60066000.0,265309000.0,3813000.0,,181989000.0,1267000.0,36646000.0,2755000.0,5112333.5,-2852562.5,0.0,2017,5141500.0,9.581056,159370000.0,,,,,,3.653248,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2018-06-30,40233.0,176812000.0,,347092000.0,-4342000.0,101432000.0,,-15609000.0,7794000.0,-72000.0,-10448000.0,41704000.0,6520000.0,-4581000.0,,-3852000.0,,407000.0,11121000.0,-18273000.0,-645000.0,6834333.5,,95456000.0,1599000.0,,,14454000.0,39917000.0,60894000.0,250916000.0,6581000.0,,169317000.0,-612000.0,2708666.8,5909714.5,-4125666.8,-7238083.5,0.0,2018,18273000.0,5.550922,115918000.0,,,,,,2.903603,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2018-09-30,40261.0,168939000.0,,333421000.0,2442000.0,91935000.0,,998000.0,853000.0,394000.0,17952000.0,42534000.0,3456000.0,3046000.0,,-2610000.0,,-166000.0,-394000.0,-8559000.0,8992000.0,37657000.0,,94672000.0,1600000.0,,,15307000.0,-38000.0,56914000.0,249876000.0,6476000.0,,168409000.0,1633000.0,34543000.0,-908000.0,-3114000.0,-2815583.5,0.0,2018,8559000.0,10.741325,112025010.0,,,,,,2.9683208,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2019-03-31,40215.0,186718000.0,,355479000.0,2348000.0,69907000.0,,-79000.0,813000.0,176000.0,16039000.0,59084000.0,14957000.0,2862000.0,,-5943000.0,,-218000.0,-2651000.0,-3737000.0,10495000.0,37096000.0,,92730000.0,3429000.0,,,15241000.0,,73351000.0,247958000.0,5879000.0,,166707000.0,1055000.0,31440750.0,-5815375.0,-5655250.0,2528000.0,1.0,2019,3737000.0,18.706717,113367000.0,,,,,,2.5455413,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2019-06-30,40342.0,183526000.0,,347173000.0,808666.7,49126000.0,,-3172000.0,3404000.0,-2696000.0,-6507000.0,68185000.0,11643000.0,-6404000.0,,-6364750.0,,704000.0,-4512000.0,-24019000.0,1126000.0,3782664.0,,92903000.0,1341000.0,,,20220000.0,,63698000.0,244815000.0,6234000.0,,164246000.0,-1086000.0,-240336.0,-4813250.0,-4023000.0,5067000.0,1.0,2019,24019000.0,2.0452974,119828000.0,,,,,,2.8811893,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2020-03-31,40314000.0,207969000.0,,376997000.0,2354000.0,79624000.0,,1817000.0,-1445000.0,1516000.0,16070000.0,58659000.0,9113000.0,3019000.0,,755000.0,,-293000.0,-1671000.0,-2352000.0,9994000.0,39218500.0,,91556000.0,2974000.0,,4387000.0,18373000.0,,68669000.0,259272750.0,12157000.0,,181012000.0,1715000.0,40074000.0,15750.0,855500.0,684333.25,1.0,2020,2352000.0,33.85374,139300000.0,,,,,,3.0285718,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2020-06-30,40329000.0,201683000.0,,368461000.0,1144500.0,83984000.0,,-11628000.0,-8767000.0,-5286000.0,-15642000.0,54347000.0,5778000.0,-5448000.0,,-7909500.0,,-610000.0,6373000.0,-13863000.0,-5693500.0,-441497.34,,91646000.0,2571000.0,,4364000.0,16443000.0,,70492000.0,257206670.0,12159000.0,,177166000.0,-639000.0,-6583166.5,-3989750.0,-6141666.5,715583.25,1.0,2020,13863000.0,6.0581403,131191010.0,,,,,,2.8610766,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2021-06-30,40171000.0,187442000.0,,354328000.0,-2235000.0,66530000.0,,-6334000.0,3140000.0,-1893000.0,-8894250.0,45762000.0,6918000.0,-7421000.0,,-10944000.0,,1922000.0,-12714000.0,-13738000.0,-2379000.0,7623502.5,,97842000.0,997000.0,,1736000.0,9498000.0,,76880000.0,238645000.0,11468000.0,-2122000.0,157917000.0,-663500.0,-2580836.0,-7609000.0,-10204333.0,-2571083.5,0.0,2021,13738000.0,4.842772,110562000.0,,,,,,2.4381113,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2021-09-30,39966000.0,178254000.0,,341345000.0,1396000.0,58633000.0,,-819500.0,2484000.0,321000.0,15368500.0,44752000.0,7881000.0,2178000.0,,-1737000.0,,-5115000.0,3079000.0,-5613000.0,11359000.0,38752668.0,,96223000.0,985000.0,,1641000.0,11715000.0,,73326000.0,230619000.0,10962000.0,4563000.0,156946000.0,512500.0,36736668.0,-975000.0,-2016000.0,-1766583.25,0.0,2021,5613000.0,10.44593,104928000.0,,,,,,2.4309795,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2022-06-30,39597000.0,170519000.0,,311909000.0,-1039000.0,77583000.0,,-13066500.0,2674000.0,-1130000.0,-10604500.0,39863000.0,9119000.0,-4883000.0,,7387000.0,,3951000.0,43540000.0,-8539000.0,-4828250.0,2696664.0,,90421000.0,1434000.0,,1942000.0,9997000.0,,79045000.0,204342000.0,10130000.0,-1750000.0,139037000.0,-712000.0,86997.336,-400500.0,-2609666.8,3390583.25,1.0,2022,8539000.0,9.085724,91474010.0,,,,,,2.1572397,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2022-09-30,39662000.0,167411000.0,,299531000.0,956000.0,81835000.0,,5232000.0,75000.0,1508000.0,18716000.0,43736000.0,9824000.0,1648000.0,,-6601000.0,,-356000.0,6988000.0,-2395000.0,8898500.0,44056000.0,,86194000.0,1587000.0,,1893000.0,9467000.0,,77581000.0,194922000.0,10796000.0,0.0,131836000.0,3114000.0,38431000.0,-7201000.0,-5625000.0,2127333.25,1.0,2022,2395000.0,34.1691,89830010.0,,,,,,2.1578867,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2023-06-30,39979000.0,159951000.0,,298645000.0,-1195000.0,83094000.0,,-37036500.0,2131000.0,1495000.0,-4618500.0,38154000.0,17605000.0,-4231000.0,,-15137000.0,,5762000.0,-52562000.0,-631000.0,-6046000.0,750403.2,,93294000.0,2372000.0,,1240000.0,15003000.0,601000.0,97307000.0,186599000.0,15599000.0,-5721000.0,102631000.0,2126000.0,-9419600.0,-16014429.0,-10170000.0,14499833.0,1.0,2023,631000.0,131.68622,62644010.0,,,,,,1.643777,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2023-09-30,39816000.0,146063000.0,,282693000.0,583000.0,68496000.0,,966500.0,978000.0,2544000.0,18169000.0,38667000.0,16538000.0,1689000.0,,-3854000.0,,-4316000.0,-2561000.0,-7448000.0,10133000.0,45462996.0,,91369000.0,2184000.0,,1218000.0,15456000.0,-1000.0,91331000.0,177318000.0,16518000.0,666500.0,98498000.0,1932500.0,40669000.0,-4133000.0,-4794000.0,19856584.0,1.0,2023,7448000.0,9.196563,54732010.0,,,,,,1.5992708,,
OSPN,Services-Computer Integrated Systems Design,Nasdaq,2023-12-31,37519000.0,146343000.0,,289191000.0,1187000.0,42831668.0,,16122667.0,-243000.0,6460666.5,38771668.0,64386996.0,17452000.0,3463000.0,,-8199000.0,,-28186000.0,-6322333.5,-1509666.6,18629334.0,77883256.0,,93684000.0,2646000.0,,1067000.0,15553000.0,300000.0,114829990.0,159141000.0,18722000.0,26803666.0,98939000.0,7611333.5,72028260.0,-7119000.0,-5855000.0,23340500.0,1.0,2023,1509666.625,28.371607,31513016.0,,,,,,1.274432,,
PDYN,Services-Prepackaged Software,Nasdaq,2020-09-30,,,,70000.0,,,,-384000.0,-164000.0,804000.0,,,,,,-11971000.0,,42366000.0,-804000.0,-12441000.0,7927500.0,,,,,3446000.0,,,,,24000.0,,,-1000.0,583000.0,,-11971000.0,-12016000.0,-2042359.625,0.0,2020,12441000.0,,,,-3.4869413,-3.4738827,2.3004932,,,1.4314053,0.233314
PDYN,Services-Prepackaged Software,Nasdaq,2020-12-31,104039350.0,36334000.0,,12775224.0,,33664000.0,,259500.0,-277000.0,146000.0,,1051000.0,972000.0,,,-3876000.0,,-65000.0,-146000.0,-4441000.0,2868000.0,,,,,3426000.0,,707000.0,,1260857.4,10984700.0,1425000.0,,-21328634.0,1708000.0,,-3877000.0,-3861000.0,-4974258.5,0.0,2020,4441000.0,7.5802746,35073144.0,,-1.1269702,-1.1316404,0.83712786,,26.419537,0.26817533,0.042615294
PDYN,Services-Prepackaged Software,Nasdaq,2021-03-31,,924748.0,,276963740.0,,386594.0,,-985000.0,311000.0,962000.0,,,,,,-5198000.0,,139623070.0,-138481000.0,-2455775.5,2815000.0,,,,,1799000.0,,,,3047921.0,5000002.0,,,4999007.0,173000.0,,1877841.0,-4350934.0,-11220667.0,0.0,2021,2455775.5,0.15742236,-2123173.0,,-2.4185293,1.0438249,1.5647582,,0.30340287,0.006495435,0.5347415
PDYN,Services-Prepackaged Software,Nasdaq,2021-09-30,137589280.0,242853000.0,,250447000.0,0.0,239148000.0,,-9000.0,552000.0,1423000.0,,777000.0,1933000.0,,,-38338148.0,,91713430.0,136102000.0,-13236696.0,2717000.0,,,,,-338750.0,,1314000.0,,4730000.0,236441000.0,5236000.0,,-111429000.0,29733334.0,,-38338400.0,-42377376.0,-14260875.0,0.0,2021,13236696.0,18.067047,238122990.0,,9.816519,10.330897,-3.3308077,,26.419537,-0.0013525815,-2.6763089
PDYN,Services-Prepackaged Software,Nasdaq,2021-12-31,137722660.0,228331000.0,,235823020.0,0.0,217114000.0,,11000.0,-308000.0,1649000.0,,788000.0,1681000.0,,,-34062000.0,,-1230016.0,-1649000.0,-21195000.0,6118000.0,,,,,1004000.0,,1006000.0,,6161000.0,213962000.0,7051000.0,,-145491000.0,12360000.0,,-34062000.0,-27644000.0,-14197875.0,0.0,2021,21195000.0,10.243643,222170020.0,,-27.533865,-33.926296,6.0936255,,26.419537,0.00425743,1.6424303
PDYN,Services-Prepackaged Software,Nasdaq,2022-03-31,139026240.0,207891000.0,,215192000.0,0.0,198958000.0,,12000.0,-1000.0,514000.0,,800000.0,1629000.0,,,-19202000.0,,-5190000.0,-514000.0,-12452000.0,5881000.0,,,,,743000.0,,1005000.0,,5496000.0,200425000.0,6841000.0,,-164693000.0,10850000.0,,-19202000.0,-25629000.0,-16115375.0,0.0,2022,12452000.0,15.977996,202395000.0,,-34.493942,-25.843876,7.915209,,26.419537,0.0034527306,0.69179004
PDYN,Services-Prepackaged Software,Nasdaq,2022-06-30,152229810.0,164145000.0,20726000.0,264010000.0,574000.0,73259000.0,,-331500.0,274500.0,-1654000.0,,1147000.0,1646000.0,,,-13948250.0,,-121167500.0,-107540000.0,-6872500.0,6130500.0,,,70861000.0,,2140750.0,2768000.0,1896000.0,70861000.0,9779000.0,246277000.0,7775000.0,,-187811000.0,4915500.0,,-12342000.0,-21549750.0,-16219625.0,0.0,2022,6872500.0,10.659731,154365980.0,,-10.066448,-5.7652693,2.863716,,16.785458,0.008108594,0.7726264
PDYN,Services-Prepackaged Software,Nasdaq,2022-09-30,154639420.0,146068000.0,19935000.0,244810000.0,791000.0,16129000.0,,1454000.0,1323000.0,356000.0,,2600000.0,2610000.0,,,-24964000.0,,-1061000.0,-39544990.0,-16524000.0,10497000.0,,,70660000.0,,4667000.0,248000.0,3218000.0,-201000.0,9843000.0,230994000.0,7636000.0,,-210310000.0,8466000.0,,-22499000.0,-27250000.0,-17123124.0,0.0,2022,16524000.0,0.9760954,136225000.0,,-5.8388686,-4.82087,2.2491965,,14.839785,0.019063763,0.076280266
PDYN,Services-Prepackaged Software,Nasdaq,2022-12-31,68556584.0,129099000.0,,167625000.0,819000.0,35159000.0,,-734000.0,343000.0,452000.0,,1866000.0,3620000.0,,,-92132000.0,,-411000.0,40383990.0,-20943000.0,10197000.0,,,,,6121000.0,,3562000.0,-424000.0,10532000.0,144450000.0,7640000.0,,-302621000.0,6059000.0,,-92311000.0,-95176000.0,-16011625.0,0.0,2022,20943000.0,1.6787949,118567000.0,,-15.549093,-15.081033,1.6659043,,12.257786,0.036516033,0.07384414
PDYN,Services-Prepackaged Software,Nasdaq,2023-03-31,154282880.0,110459000.0,18297000.0,147860000.0,819000.0,25368000.0,,448000.0,2496000.0,400000.0,,2314000.0,2652000.0,,,-21476000.0,,-7000.0,10338000.0,-20122000.0,9403000.0,,,,,2296000.0,,6058000.0,,9404000.0,125732000.0,7634000.0,,-324097000.0,2664000.0,,-21476000.0,-23188000.0,-12790125.0,0.0,2023,20122000.0,1.2607096,101055000.0,,-10.099303,-9.353659,4.095383,,11.745959,0.015528202,0.17421603
PDYN,Services-Prepackaged Software,Nasdaq,2023-06-30,25841888.0,85269000.0,17479000.0,120666000.0,682500.0,25566000.0,,-714500.0,3543000.0,-76000.0,,1280000.0,4597000.0,,,860500.0,,3696500.0,84977500.0,-7289500.0,7871500.0,,,,,-1217250.0,,3723000.0,,9686000.0,99049000.0,6763000.0,,-352757000.0,-5509250.0,,-115500.0,2706500.0,-4648500.0,0.0,2023,7289500.0,3.5072365,75583000.0,,-2.2234545,0.09488601,-3.3308077,,8.803325,-0.010087763,-0.062435817
PDYN,Services-Prepackaged Software,Nasdaq,2023-09-30,25850832.0,61390000.0,16660000.0,95583000.0,819000.0,35310000.0,,121000.0,2581000.0,360000.0,,1402000.0,2056000.0,,,-28981000.0,,-8000.0,29890000.0,-20138000.0,10011000.0,,,,,1827000.0,,1108000.0,,7947000.0,76155000.0,6693000.0,,-381738000.0,6074000.0,,-28981000.0,-30754000.0,-738500.0,0.0,2023,20138000.0,1.7534015,53443000.0,,-16.83306,-15.862617,5.4794745,,7.7249274,0.019114278,0.19704433
PDYN,Services-Prepackaged Software,Nasdaq,2023-12-31,25877864.0,45062996.0,,60426000.0,364000.0,23139000.0,,-846000.0,1590000.0,-251000.0,,555000.0,1291000.0,,,-36472000.0,0.0,-11000.0,4337000.0,-16497000.0,7892000.0,,,,,746000.0,,1065000.0,,8456000.0,40905000.0,4842000.0,,-418214000.0,1235000.0,,-36476000.0,-37055000.0,2111750.0,1.0,2023,16497000.0,1.4026186,36606996.0,,-49.67158,-48.895443,10.579088,,5.329115,0.012345679,0.33646113
PDYN,Services-Prepackaged Software,Nasdaq,2024-03-31,26552572.0,35526000.0,,50402000.0,0.0,31798000.0,,-147000.0,-1065000.0,62000.0,,408000.0,758000.0,,,-7229000.0,0.0,-43000.0,15938000.0,-7236000.0,2895000.0,,,,,3441000.0,,0.0,,5217000.0,34201000.0,4680000.0,,-425443000.0,571000.0,,-7229000.0,-7353000.0,2041750.0,1.0,2024,7236000.0,4.394417,30309000.0,,-2.1368787,-2.1008427,0.8413252,,6.809661,0.0682711,0.018018018
PDYN,Services-Prepackaged Software,Nasdaq,2024-09-30,26863964.0,24698000.0,,38738000.0,0.0,21328000.0,,118000.0,0.0,12000.0,,618000.0,178000.0,,,-7093000.0,0.0,7000.0,-12000.0,-4498000.0,2582000.0,,,,,871000.0,,0.0,,4920000.0,23421000.0,4410000.0,,-437862000.0,698000.0,,-7096000.0,-7299000.0,-2279250.0,0.0,2024,4498000.0,4.741663,19778000.0,,-8.380023,-8.146957,2.9644086,,5.019919,0.022484383,0.013777267
PDYN,Services-Prepackaged Software,Nasdaq,2024-12-31,33883896.0,42730000.0,,56253004.0,0.0,31188000.0,,-199000.0,71000.0,48000.0,,134000.0,435000.0,,,-52967000.0,20028000.0,23863000.0,-8907000.0,-5096000.0,2612000.0,,,,,761000.0,,71000.0,,4433000.0,-9533000.0,4244000.0,,-490831000.0,578000.0,,-52969000.0,-6484000.0,-3131500.0,0.0,2024,5096000.0,6.1200943,38297000.0,,-8.520368,-69.60447,3.4323258,,9.6390705,0.013528166,0.0630749
PUBM,"Services-Computer Programming, Data Processing, Etc.",Nasdaq,2020-06-30,,,,,,,,-37632000.0,,-2160000.0,-3835000.0,,,-50000.0,,-3221500.0,0.0,75000.0,17832000.0,-23103000.0,-1796000.0,-9555000.0,,,,,,,,,15937000.0,,-5000.0,,-253500.0,-12565500.0,-1259333.4,-3010500.0,10570250.0,1.0,2020,23103000.0,,,,,,,,,,
PUBM,"Services-Computer Programming, Data Processing, Etc.",Nasdaq,2022-06-30,,460075000.0,,570231000.0,,51894000.0,,-90347000.0,,-18048000.0,-1186500.0,263974000.0,237406000.0,1025000.0,,-19564500.0,,-6175000.0,23146000.0,-48899000.0,-481500.0,-4650500.0,,6250000.0,,,6067000.0,,,255427000.0,283916000.0,,-52000.0,111893000.0,905500.0,-21959504.0,-9456000.0,-17309000.0,6048000.0,1.0,2022,48899000.0,1.0612487,204648000.0,,,,,,1.8011996,,
PUBM,"Services-Computer Programming, Data Processing, Etc.",Nasdaq,2023-06-30,,443238000.0,6654000.0,583666000.0,850000.0,105537000.0,,-66151000.0,,-33317000.0,-3757500.0,258009000.0,240069000.0,-900000.0,,-28535500.0,,-25670000.0,87558000.0,-58610000.0,-434500.0,-669000.0,,29577000.0,,,,,,268780000.0,294528000.0,65663000.0,23480000.0,116405000.0,472500.0,-33399000.0,-17249334.0,-32730000.0,12353082.0,1.0,2023,58610000.0,1.8006654,174458020.0,,,,,,1.6490736,,
PUBM,"Services-Computer Programming, Data Processing, Etc.",Nasdaq,2024-06-30,,531971000.0,5074000.0,673103000.0,0.0,73521000.0,,-99597000.0,,-9064000.0,-11742500.0,351587000.0,340793000.0,-4550000.0,,-4221000.0,,20620000.0,33148000.0,-44883000.0,-724500.0,-13381496.0,,29577000.0,,,,,,370123000.0,282729000.0,60137000.0,-23400000.0,136398000.0,-176500.0,-21146996.0,-1807333.4,-7765500.0,2477250.0,1.0,2024,44883000.0,1.6380589,161848000.0,,,,,,1.4372816,,
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2017-06-30,,,,,-327500.0,32606000.0,1500000.0,-12168000.0,4029000.0,-2033000.0,-13349000.0,,,,,,,9127000.0,25666000.0,-16351000.0,-6252000.0,-19240000.0,,49891000.0,,55733000.0,,,,,,,,,-4015500.0,2936248.0,-17668000.0,-11996250.0,-5626500.0,0.0,2017,16351000.0,1.9941288,,0.05268419,-0.21524501,-0.31701148,-0.11217771,,,,0.03647749
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2017-12-31,101752856.0,282219000.0,,910883000.0,12330333.0,57073004.0,-287000.0,31262000.0,-3564666.8,1368666.6,98929500.0,165156000.0,45850996.0,,20000000.0,,,-1016333.3,26608000.0,-1333000.0,56843668.0,148230660.0,,335716000.0,,123258340.0,2787000.0,21303000.0,,242802000.0,615421000.0,24780000.0,-6353333.5,-1072426000.0,15272000.0,93155600.0,,-40767600.0,-5532500.0,0.0,2017,1333000.0,42.815456,39417010.0,0.7557753,-0.33074924,,0.46117505,0.021956716,1.1623422,0.13531741,0.011104049
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2018-06-30,102243480.0,232780000.0,220141000.0,827702000.0,9562500.0,33411000.0,544000.0,-59511000.0,3709000.0,-507000.0,30980500.0,136395000.0,34172000.0,,20000000.0,,,2861000.0,-20221000.0,-30771000.0,4388000.0,12212508.0,,335716000.0,,137361000.0,,19036000.0,,203110000.0,567250000.0,23835000.0,0.0,-1124799000.0,-9335500.0,26370000.0,-37489500.0,-12354000.0,15885500.0,1.0,2018,30771000.0,1.085795,29670000.0,0.1919759,-0.0899382,-0.27292684,0.031945024,0.024163285,1.1460785,0.16595465,0.0036910041
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2018-09-30,106512530.0,235499000.0,263393000.0,924053000.0,13448000.0,35984000.0,-3071000.0,4202000.0,-706000.0,2458000.0,70234000.0,150677000.0,43215000.0,,58000000.0,,,37776000.0,-34206000.0,-850000.0,34403000.0,89800000.0,,382493000.0,,152468000.0,3869000.0,21724000.0,,258314000.0,590362000.0,25960000.0,0.0,-1134957000.0,2516000.0,82234000.0,-10158000.0,-7566000.0,14476000.0,1.0,2018,850000.0,42.334118,-22814992.0,0.53935254,-0.049623527,-0.066623814,0.22564079,0.06276696,0.9116773,0.1649992,0.016121415
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2019-09-30,110156330.0,247344000.0,225762000.0,957081000.0,12260000.0,40397000.0,-562500.0,7523000.0,-2228000.0,2441000.0,58776004.0,162964000.0,25113000.0,,,,,-1789000.0,-2441000.0,-6488000.0,34222000.0,76190990.0,,389196000.0,,137653000.0,4865000.0,14103000.0,,205254000.0,631015000.0,27023000.0,0.0,-1116704000.0,2485000.0,80464000.0,1650000.0,2686000.0,22523166.0,1.0,2019,6488000.0,6.226418,42090000.0,0.58454233,0.019512834,0.011986663,0.24861065,,1.205063,0.14382584,0.017732996
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2020-06-30,144856770.0,408813000.0,449263000.0,1428062000.0,-2776500.0,80992000.0,-32131000.0,-49358000.0,7003000.0,4067000.0,15048248.0,204601000.0,73066000.0,,,,,382350980.0,-314714020.0,-18973000.0,2413500.0,-89071740.0,,416892000.0,15781000.0,210493000.0,17720000.0,58047000.0,,342637000.0,544777000.0,,-4536000.0,-1308488000.0,-1590500.0,34517504.0,24050666.0,55165332.0,-3286168.0,0.0,2020,18973000.0,4.268803,66176000.0,0.1639841,0.26207682,0.11425875,0.01146594,,1.1931374,0.14739767,0.019321308
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2021-03-31,147358600.0,396922000.0,401533000.0,1452784000.0,15823000.0,106228000.0,-979000.0,-28083000.0,330000.0,5357000.0,87255500.0,209163000.0,58549000.0,,,-43871000.0,,-14777000.0,-5357000.0,-6212000.0,47410000.0,118120500.0,,416892000.0,,192772000.0,17303000.0,44854000.0,,296522000.0,642733000.0,,,-1223163000.0,5060000.0,103001250.0,-44687000.0,-12604000.0,-16179750.0,0.0,2021,6212000.0,17.10045,100400000.0,0.5343164,-0.06538294,-0.23181272,0.24593821,,1.338592,0.13269144,0.027789306
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2021-06-30,148057300.0,412963000.0,384352000.0,1458988000.0,-12877000.0,112155000.0,34469000.0,-7782000.0,13369000.0,-16151000.0,-65228244.0,219867000.0,57939000.0,,,-41510000.0,,-340161020.0,322446980.0,-93534000.0,-26760496.0,-54888750.0,,416892000.0,,211210000.0,17993000.0,46556000.0,,287204000.0,669281000.0,,,-1199922000.0,370500.0,6860168.0,-21185000.0,8194333.5,-3688500.0,0.0,2021,93534000.0,1.1990827,125759010.0,0.032480318,0.03879709,-0.10030302,-0.1267009,,1.4378735,0.14476472,0.076468915
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2021-09-30,148613820.0,418653000.0,367131000.0,1386625000.0,17221000.0,101212000.0,-1429000.0,15468000.0,-1780000.0,3709000.0,94907000.0,235710000.0,63253000.0,,,-86205000.0,,-7159000.0,-3709000.0,-131000.0,49132004.0,113499000.0,,416892000.0,,210398000.0,13477000.0,44789000.0,,284733000.0,613548000.0,,,-1259353000.0,4561000.0,113878680.0,-59430996.0,1992000.0,-8174500.0,0.0,2021,131000.0,437.01508,133920000.0,0.5412536,0.00946777,-0.2824694,0.23351935,,1.4703354,0.15173389,0.017628495
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2022-06-30,150459780.0,415423000.0,319787000.0,1230674000.0,-35683000.0,36227000.0,10277000.0,-71296000.0,8014000.0,-10617000.0,-51331000.0,258116000.0,102518000.0,,,46075004.0,,-4679000.0,7673000.0,-43569000.0,-20026000.0,-110884510.0,,300892000.0,,205796000.0,8117000.0,64648000.0,,345068000.0,451344000.0,,,-1455816000.0,-3182500.0,-17651670.0,5556664.0,19008334.0,7485000.0,1.0,2022,43569000.0,0.8314857,70355010.0,-0.085772656,0.09236494,0.027000835,-0.097309954,,1.2038873,0.16722219,0.051589925
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2022-09-30,168093440.0,422399000.0,309697000.0,1224635000.0,15276000.0,55670000.0,-6385000.0,-20587000.0,6959000.0,3229000.0,102809010.0,237834000.0,73018000.0,,,-12294000.0,,44569000.0,-6529000.0,-18075000.0,49366004.0,107614000.0,,300892000.0,,207127000.0,11679000.0,70286000.0,,298093000.0,489169000.0,,,-1474232000.0,4841000.0,104318010.0,-18416000.0,-3296000.0,9097250.0,1.0,2022,18075000.0,3.0799446,124306020.0,0.50364274,-0.015912943,-0.08891163,0.23833688,,1.4170041,0.16913366,0.015589469
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2023-09-30,171417380.0,390488000.0,251053000.0,1121615000.0,14373000.0,24501000.0,-14299000.0,-9811000.0,2106000.0,2529000.0,99658010.0,242183000.0,73873000.0,,250410000.0,-8907000.0,,4542000.0,-2529000.0,-11626000.0,46228996.0,102646990.0,,300892000.0,8066000.0,203161000.0,3729000.0,70184000.0,,325473000.0,443928000.0,,,-1527029000.0,4950000.0,103503000.0,-13501000.0,856000.0,901916.5,1.0,2023,11626000.0,2.1074317,65015010.0,0.50946295,0.004213407,-0.066454686,0.22754858,0.22325844,1.1997554,0.18113256,0.012448256
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2024-06-30,174437250.0,404154000.0,212052000.0,1105452000.0,-30594000.0,64558000.0,25980000.0,-50420000.0,-6296000.0,-3768000.0,-70520500.0,210954000.0,64333000.0,,350000000.0,-1123500.0,,91315000.0,3605000.0,-13765000.0,-28959500.0,-63661496.0,,300892000.0,5126000.0,,5616000.0,79216000.0,,272574000.0,405022000.0,,,-1567127000.0,-5148000.0,-60197004.0,1106500.0,3464500.0,-2796750.0,0.0,2024,13765000.0,4.690011,131579970.0,,,,,0.31661257,1.4827311,,
RBBN,Services-Computer Integrated Systems Design,Nasdaq,2024-09-30,174735790.0,416579000.0,199322000.0,1114759000.0,12780000.0,37240000.0,-602000.0,37250000.0,-2775000.0,8815000.0,100621010.0,249183000.0,78939000.0,,349125000.0,-11823000.0,,-3279000.0,-9014000.0,-14849000.0,45644996.0,110544000.0,,300892000.0,13538000.0,,5616000.0,77316000.0,,293099000.0,395534000.0,,,-1580549000.0,4045000.0,109617010.0,-13422000.0,-927000.0,7537750.0,1.0,2024,14849000.0,2.5079129,123480000.0,,,,,0.31318426,1.4212911,,
RDVT,Services-Prepackaged Software,Nasdaq,2017-03-31,,,,,156000.0,,-85000.0,202000.0,,225000.0,,,,216000.0,,-2893000.0,,3263000.0,-1927000.0,-1562000.0,,,,,,,,,,,,,,,458000.0,,-2893000.0,,-3309000.0,0.0,2017,1562000.0,,,,,,,,,,
RDVT,Services-Prepackaged Software,Nasdaq,2017-06-30,,,,,233000.0,174000.0,-93000.0,311000.0,,289000.0,,,,328000.0,,-13579500.0,,7354000.0,-3570000.0,-3836000.0,,,,,,,,,,,,,,,1454000.0,,-13579500.0,-13579500.0,-2359125.0,0.0,2017,3836000.0,0.04535975,,,,,,,,,
