ticker,sector,end,Y,ano_test,prob_breakeven_oof
HSTM,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,1.0,2023,0.897285819894455
IBEX,Services-Computer Processing & Data Preparation,2023-12-31,1.0,2023,0.7276293511020435
ICHR,Semiconductors & Related Devices,2023-03-31,1.0,2023,0.6854813601569464
ICHR,Semiconductors & Related Devices,2023-06-30,1.0,2023,0.7563695731994708
IIIV,Services-Prepackaged Software,2023-03-31,1.0,2023,0.8117964103138436
IMMR,"Computer Peripheral Equipment, NEC",2023-06-30,1.0,2023,0.5052794160330047
INDI,Semiconductors & Related Devices,2023-03-31,0.0,2023,0.4663387611801053
INDI,Semiconductors & Related Devices,2023-09-30,0.0,2023,0.5328476822537944
INDI,Semiconductors & Related Devices,2023-12-31,1.0,2023,0.663927899642881
INSG,"Communications Equipment, NEC",2023-12-31,1.0,2023,0.5093139976920089
INTA,Services-Prepackaged Software,2023-12-31,1.0,2023,0.8097879383428295
IONQ,Services-Computer Integrated Systems Design,2023-03-31,0.0,2023,0.15960714281807253
IONQ,Services-Computer Integrated Systems Design,2023-09-30,0.0,2023,0.1861662395393884
IONQ,Services-Computer Integrated Systems Design,2023-12-31,0.0,2023,0.26691668417650993
IPGP,Semiconductors & Related Devices,2023-06-30,1.0,2023,0.8711075216586525
JKHY,Services-Computer Integrated Systems Design,2023-12-31,1.0,2023,0.903416865613067
KD,Services-Computer Integrated Systems Design,2023-06-30,0.0,2023,0.5945449516878486
KD,Services-Computer Integrated Systems Design,2023-09-30,1.0,2023,0.7728044535374206
KLIC,Semiconductors & Related Devices,2023-04-01,0.0,2023,0.6907564874182344
KLIC,Semiconductors & Related Devices,2023-12-30,0.0,2023,0.6153324685273929
KLTR,Services-Prepackaged Software,2023-03-31,1.0,2023,0.5623468967138974
KOPN,Semiconductors & Related Devices,2023-04-01,1.0,2023,0.21251249587371185
KOPN,Semiconductors & Related Devices,2023-09-30,0.0,2023,0.25785889388268457
KOPN,Semiconductors & Related Devices,2023-12-30,0.0,2023,0.41547728557132285
KULR,Electronic Components & Accessories,2023-03-31,0.0,2023,0.15894814756484016
KULR,Electronic Components & Accessories,2023-06-30,0.0,2023,0.4613489892255003
KULR,Electronic Components & Accessories,2023-09-30,0.0,2023,0.16496449230765736
KULR,Electronic Components & Accessories,2023-12-31,0.0,2023,0.07225384027097687
LAW,Services-Prepackaged Software,2023-03-31,0.0,2023,0.14144691238906631
LAW,Services-Prepackaged Software,2023-09-30,0.0,2023,0.32260370957928636
LIF,Services-Computer Processing & Data Preparation,2023-03-31,1.0,2023,0.5555116646909846
LITE,"Communications Equipment, NEC",2023-09-30,0.0,2023,0.5449287276442851
LITE,"Communications Equipment, NEC",2023-12-30,1.0,2023,0.7831817336065057
LSCC,Semiconductors & Related Devices,2023-07-01,1.0,2023,0.9035687916556565
MANH,Services-Prepackaged Software,2023-06-30,1.0,2023,0.9305795744600491
MEI,Electronic Connectors,2023-07-29,0.0,2023,0.6929112879143081
MEI,Electronic Connectors,2023-10-28,1.0,2023,0.7037103310347577
MGNI,"Services-Computer Programming, Data Processing, Etc.",2023-03-31,1.0,2023,0.7257755721875305
MGNI,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,0.0,2023,0.8746370756602191
MITK,"Computer Peripheral Equipment, NEC",2023-03-31,0.0,2023,0.85559568233329
MITK,"Computer Peripheral Equipment, NEC",2023-12-31,1.0,2023,0.343385017725492
MKTW,Services-Prepackaged Software,2023-06-30,0.0,2023,0.6700946410326829
MPTI,"Electronic Components, NEC",2023-06-30,1.0,2023,0.6879472297821925
MQ,Services-Prepackaged Software,2023-03-31,1.0,2023,0.45026137596249416
MQ,Services-Prepackaged Software,2023-06-30,1.0,2023,0.6319507748022044
MRCY,Electronic Components & Accessories,2023-03-31,0.0,2023,0.5150636700195012
MRCY,Electronic Components & Accessories,2023-09-29,1.0,2023,0.5394012550092556
MRDN,Services-Prepackaged Software,2023-04-30,1.0,2023,0.4133493118666341
MTCH,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,1.0,2023,0.8520540611372742
MTSI,Semiconductors & Related Devices,2023-03-31,1.0,2023,0.7370221839670519
MVIS,"Electronic Components, NEC",2023-03-31,0.0,2023,0.32339067320935144
MVIS,"Electronic Components, NEC",2023-09-30,0.0,2023,0.25551894374410994
MVIS,"Electronic Components, NEC",2023-12-31,0.0,2023,0.25822657833730434
MXL,Semiconductors & Related Devices,2023-06-30,0.0,2023,0.8346720632464246
MXL,Semiconductors & Related Devices,2023-09-30,0.0,2023,0.650938799529121
NABL,Services-Prepackaged Software,2023-06-30,1.0,2023,0.8085716867144865
NCNO,Services-Prepackaged Software,2023-01-31,1.0,2023,0.6609465008789837
NEON,"Electronic Components, NEC",2023-03-31,0.0,2023,0.09082800929185995
NEON,"Electronic Components, NEC",2023-09-30,0.0,2023,0.04399766417647311
NEON,"Electronic Components, NEC",2023-12-31,0.0,2023,0.05597982656065175
NIQ,"Services-Computer Programming, Data Processing, Etc.",2023-12-31,0.0,2023,0.5599573193780742
NRDS,Services-Computer Processing & Data Preparation,2023-06-30,1.0,2023,0.824362821027457
NSSC,"Communications Equipment, NEC",2023-12-31,1.0,2023,0.7416325912861722
NTCT,Services-Computer Integrated Systems Design,2023-06-30,0.0,2023,0.5198171285271884
NTCT,Services-Computer Integrated Systems Design,2023-09-30,1.0,2023,0.8095832739202649
NVTS,Semiconductors & Related Devices,2023-03-31,0.0,2023,0.30169481312446633
NVTS,Semiconductors & Related Devices,2023-09-30,0.0,2023,0.5245655877879091
NVTS,Semiconductors & Related Devices,2023-12-31,0.0,2023,0.3644918283343427
NXDR,"Services-Computer Programming, Data Processing, Etc.",2023-03-31,0.0,2023,0.18545739799614408
NXDR,"Services-Computer Programming, Data Processing, Etc.",2023-09-30,0.0,2023,0.14521889446971795
NXDR,"Services-Computer Programming, Data Processing, Etc.",2023-12-31,1.0,2023,0.18402548014911246
OLED,Electronic Components & Accessories,2023-06-30,1.0,2023,0.7913735016435332
ONTF,Services-Prepackaged Software,2023-03-31,1.0,2023,0.3482395999926706
ONTF,Services-Prepackaged Software,2023-09-30,1.0,2023,0.33823084692104877
ONTF,Services-Prepackaged Software,2023-12-31,1.0,2023,0.43452365510093416
OOMA,Services-Computer Processing & Data Preparation,2023-07-31,1.0,2023,0.7599770664477359
OSIS,Semiconductors & Related Devices,2023-12-31,0.0,2023,0.815240640054033
OSPN,Services-Computer Integrated Systems Design,2023-06-30,1.0,2023,0.7440366414461742
OSPN,Services-Computer Integrated Systems Design,2023-09-30,1.0,2023,0.5720106219189198
OSPN,Services-Computer Integrated Systems Design,2023-12-31,1.0,2023,0.6561139627375416
PCTY,Services-Prepackaged Software,2023-12-31,1.0,2023,0.7851743925277104
PDFS,Services-Prepackaged Software,2023-03-31,0.0,2023,0.5279890971202914
PDFS,Services-Prepackaged Software,2023-06-30,1.0,2023,0.756262507793835
PDYN,Services-Prepackaged Software,2023-03-31,0.0,2023,0.09265755670701808
PDYN,Services-Prepackaged Software,2023-06-30,0.0,2023,0.45527877320065474
PDYN,Services-Prepackaged Software,2023-09-30,0.0,2023,0.13282911110929468
PDYN,Services-Prepackaged Software,2023-12-31,1.0,2023,0.18037907496748878
PENG,Semiconductors & Related Devices,2023-02-24,1.0,2023,0.8530380420464814
PI,"Electronic Components, NEC",2023-03-31,0.0,2023,0.4206551976933439
PI,"Electronic Components, NEC",2023-06-30,1.0,2023,0.6347367524906544
PI,"Electronic Components, NEC",2023-09-30,1.0,2023,0.43852270616275824
PI,"Electronic Components, NEC",2023-12-31,1.0,2023,0.4153442497493762
PL,Radio & Tv Broadcasting & Communications Equipment,2023-01-31,0.0,2023,0.4474069214143799
PL,Radio & Tv Broadcasting & Communications Equipment,2023-04-30,1.0,2023,0.4588145013461289
PL,Radio & Tv Broadcasting & Communications Equipment,2023-10-31,1.0,2023,0.4422946853230381
PLAB,Semiconductors & Related Devices,2023-04-30,1.0,2023,0.8384377842454227
PLTK,Services-Computer Processing & Data Preparation,2023-06-30,1.0,2023,0.7724596417042298
POWI,Semiconductors & Related Devices,2023-06-30,1.0,2023,0.7601451295197362
PRCH,Services-Prepackaged Software,2023-03-31,1.0,2023,0.5819458063218319
PRCH,Services-Prepackaged Software,2023-12-31,0.0,2023,0.5899934214224971
PRGS,Services-Prepackaged Software,2023-05-31,1.0,2023,0.9183610943640899
PSN,Services-Computer Integrated Systems Design,2023-03-31,1.0,2023,0.6059049338836717
PSN,Services-Computer Integrated Systems Design,2023-06-30,1.0,2023,0.7975751014790884
PSTG,Computer Storage Devices,2023-08-06,1.0,2023,0.7863402141596596
PUBM,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,1.0,2023,0.8586799608996241
QBTS,Services-Computer Processing & Data Preparation,2023-03-31,0.0,2023,0.14243349809459172
QBTS,Services-Computer Processing & Data Preparation,2023-06-30,0.0,2023,0.18468919987587784
QBTS,Services-Computer Processing & Data Preparation,2023-09-30,0.0,2023,0.21210518298874442
QBTS,Services-Computer Processing & Data Preparation,2023-12-31,0.0,2023,0.14190676478721848
QLYS,Services-Prepackaged Software,2023-06-30,1.0,2023,0.945655918295885
QRVO,Semiconductors & Related Devices,2023-09-30,1.0,2023,0.8059682396676837
QTWO,Services-Prepackaged Software,2023-06-30,1.0,2023,0.8887786208847255
QUBT,Services-Prepackaged Software,2023-03-31,0.0,2023,0.14955469837545182
QUBT,Services-Prepackaged Software,2023-06-30,0.0,2023,0.3616349512634617
QUBT,Services-Prepackaged Software,2023-09-30,0.0,2023,0.12743966179403787
QUBT,Services-Prepackaged Software,2023-12-31,0.0,2023,0.23852312238493145
RBBN,Services-Computer Integrated Systems Design,2023-09-30,1.0,2023,0.6565201805253994
RBRK,Services-Prepackaged Software,2023-04-30,0.0,2023,0.4300045842183724
RBRK,Services-Prepackaged Software,2023-07-31,0.0,2023,0.716925133699364
RCAT,Services-Prepackaged Software,2023-01-31,0.0,2023,0.20849150344960846
RCAT,Services-Prepackaged Software,2023-04-30,0.0,2023,0.11593972558134062
RCAT,Services-Prepackaged Software,2023-07-31,1.0,2023,0.07278899584639337
RDVT,Services-Prepackaged Software,2023-06-30,1.0,2023,0.7137409407953901
RGTI,Services-Computer Programming Services,2023-03-31,0.0,2023,0.2623397264468916
RGTI,Services-Computer Programming Services,2023-06-30,0.0,2023,0.6324286478691046
RGTI,Services-Computer Programming Services,2023-09-30,0.0,2023,0.35031154614806426
RGTI,Services-Computer Programming Services,2023-12-31,0.0,2023,0.39006783898014796
RMBS,Semiconductors & Related Devices,2023-06-30,1.0,2023,0.8907716829518665
RPD,Services-Prepackaged Software,2023-06-30,1.0,2023,0.8468793746332219
RUM,"Services-Computer Programming, Data Processing, Etc.",2023-03-31,0.0,2023,0.26453725992390653
RUM,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,0.0,2023,0.29777602766452677
RUM,"Services-Computer Programming, Data Processing, Etc.",2023-09-30,0.0,2023,0.3135442077022913
RUM,"Services-Computer Programming, Data Processing, Etc.",2023-12-31,0.0,2023,0.29074608752169484
RXT,"Services-Computer Programming, Data Processing, Etc.",2023-03-31,1.0,2023,0.6947016969834159
RXT,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,0.0,2023,0.8305499762569822
S,Services-Prepackaged Software,2023-01-31,1.0,2023,0.6142346064915456
S,Services-Prepackaged Software,2023-04-30,1.0,2023,0.5889681959601364
S,Services-Prepackaged Software,2023-10-31,1.0,2023,0.5802535309717491
SAIC,Services-Computer Integrated Systems Design,2023-08-04,1.0,2023,0.8522467526422298
SATL,Radio & Tv Broadcasting & Communications Equipment,2023-12-31,0.0,2023,0.4035828801547305
SEMR,Services-Prepackaged Software,2023-03-31,1.0,2023,0.4284423880189885
SEMR,Services-Prepackaged Software,2023-06-30,1.0,2023,0.7820134203417861
SHLS,Semiconductors & Related Devices,2023-06-30,1.0,2023,0.8291415722443969
SITM,Semiconductors & Related Devices,2023-06-30,0.0,2023,0.609334697800596
SITM,Semiconductors & Related Devices,2023-09-30,1.0,2023,0.34786926149380626
SKIL,Services-Prepackaged Software,2023-01-31,1.0,2023,0.6452041474608187
SKIL,Services-Prepackaged Software,2023-10-31,1.0,2023,0.6664669383465417
SKYT,Semiconductors & Related Devices,2023-01-01,1.0,2023,0.5669051730404098
SKYT,Semiconductors & Related Devices,2023-04-02,1.0,2023,0.7207553048111845
SKYT,Semiconductors & Related Devices,2023-07-02,1.0,2023,0.734813387756641
SKYT,Semiconductors & Related Devices,2023-10-01,1.0,2023,0.6515354865789398
SLAB,Semiconductors & Related Devices,2023-04-01,0.0,2023,0.5195282316449525
SLAB,Semiconductors & Related Devices,2023-07-01,0.0,2023,0.8323219662932178
SLAB,Semiconductors & Related Devices,2023-09-30,0.0,2023,0.5333486855004299
SLAB,Semiconductors & Related Devices,2023-12-30,0.0,2023,0.5472568432134022
SLP,Services-Computer Integrated Systems Design,2023-02-28,1.0,2023,0.6573758786580588
SMTC,Semiconductors & Related Devices,2023-04-30,0.0,2023,0.6331443532744749
SMTC,Semiconductors & Related Devices,2023-07-30,1.0,2023,0.8448704371342162
SMTC,Semiconductors & Related Devices,2023-10-29,1.0,2023,0.6101477062152327
SNDK,Computer Storage Devices,2023-06-30,1.0,2023,0.4852576966829283
SOUN,Services-Prepackaged Software,2023-03-31,0.0,2023,0.26422712371698415
SOUN,Services-Prepackaged Software,2023-09-30,0.0,2023,0.2732827099614141
SOUN,Services-Prepackaged Software,2023-12-31,0.0,2023,0.42670139451867234
SPSC,Services-Prepackaged Software,2023-06-30,1.0,2023,0.9265999506803894
SPT,Services-Prepackaged Software,2023-09-30,1.0,2023,0.5970885405974697
SSTI,Services-Prepackaged Software,2023-03-31,1.0,2023,0.5423316924215956
SSTI,Services-Prepackaged Software,2023-06-30,1.0,2023,0.7114146918287173
SSTK,Services-Computer Processing & Data Preparation,2023-06-30,0.0,2023,0.8618105811432129
SVCO,Services-Prepackaged Software,2023-09-30,0.0,2023,0.685194076879228
SWKS,Semiconductors & Related Devices,2023-03-31,1.0,2023,0.7294541165781423
SYNA,Semiconductors & Related Devices,2023-03-25,0.0,2023,0.6157320417620051
SYNA,Semiconductors & Related Devices,2023-12-30,0.0,2023,0.7575231017541267
TBCH,"Communications Equipment, NEC",2023-09-30,1.0,2023,0.587500257471953
TBRG,Services-Computer Programming Services,2023-06-30,1.0,2023,0.8234442615146775
TBRG,Services-Computer Programming Services,2023-12-31,1.0,2023,0.6495195096721273
TCX,Services-Computer Processing & Data Preparation,2023-03-31,0.0,2023,0.6469901369697497
TCX,Services-Computer Processing & Data Preparation,2023-06-30,0.0,2023,0.713865018393336
TCX,Services-Computer Processing & Data Preparation,2023-09-30,0.0,2023,0.5281482833655267
TDC,Services-Prepackaged Software,2023-06-30,1.0,2023,0.8231934811891257
TE,Semiconductors & Related Devices,2023-03-31,0.0,2023,0.3347693579688728
TE,Semiconductors & Related Devices,2023-06-30,0.0,2023,0.3291010484859519
TE,Semiconductors & Related Devices,2023-09-30,0.0,2023,0.33987867857842397
TE,Semiconductors & Related Devices,2023-12-31,0.0,2023,0.6302575449237663
TEAD,"Services-Computer Programming, Data Processing, Etc.",2023-03-31,1.0,2023,0.6006328702975682
TEAD,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,1.0,2023,0.7429869759848733
TEM,"Services-Computer Programming, Data Processing, Etc.",2023-09-30,0.0,2023,0.3826294066136341
TEM,"Services-Computer Programming, Data Processing, Etc.",2023-12-31,0.0,2023,0.5407920441412021
TENB,Services-Prepackaged Software,2023-06-30,1.0,2023,0.860957561792856
TLS,Services-Computer Integrated Systems Design,2023-03-31,0.0,2023,0.4925151610577708
TLS,Services-Computer Integrated Systems Design,2023-06-30,0.0,2023,0.7115926743489747
TRAK,Services-Computer Processing & Data Preparation,2023-12-31,1.0,2023,0.7654400872546323
TRIP,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,1.0,2023,0.7633617417832618
U,Services-Prepackaged Software,2023-03-31,1.0,2023,0.6989689570339577
UIS,Services-Computer Integrated Systems Design,2023-09-30,1.0,2023,0.5873583136600151
UPWK,Services-Computer Processing & Data Preparation,2023-03-31,1.0,2023,0.5288974268388018
UPWK,Services-Computer Processing & Data Preparation,2023-06-30,1.0,2023,0.7490975262277197
VERX,Services-Prepackaged Software,2023-06-30,1.0,2023,0.8741238267740572
VIA,Services-Prepackaged Software,2023-12-31,1.0,2023,0.5033704659004367
VIAV,Semiconductors & Related Devices,2023-12-30,1.0,2023,0.8792618553082294
VISN,Radio & Tv Broadcasting & Communications Equipment,2023-03-31,1.0,2023,0.4604850771456509
VISN,Radio & Tv Broadcasting & Communications Equipment,2023-06-30,0.0,2023,0.7024409327791719
VPG,Electronic Components & Accessories,2023-07-01,1.0,2023,0.7742135344054843
VSH,Electronic Components & Accessories,2023-07-01,1.0,2023,0.8055341539711134
VUZI,Radio & Tv Broadcasting & Communications Equipment,2023-03-31,0.0,2023,0.2698947350810267
VUZI,Radio & Tv Broadcasting & Communications Equipment,2023-09-30,0.0,2023,0.08474163721957177
VUZI,Radio & Tv Broadcasting & Communications Equipment,2023-12-31,0.0,2023,0.14653245096718262
WAY,Services-Computer Integrated Systems Design,2023-06-30,1.0,2023,0.8395999508618174
WAY,Services-Computer Integrated Systems Design,2023-09-30,1.0,2023,0.6402041433242921
XPER,Services-Prepackaged Software,2023-03-31,0.0,2023,0.5623242278627764
XPER,Services-Prepackaged Software,2023-06-30,0.0,2023,0.7781880460337582
YEXT,Services-Computer Processing & Data Preparation,2023-10-31,1.0,2023,0.6204533767584577
YOU,Services-Prepackaged Software,2023-06-30,1.0,2023,0.7233941833908081
YOU,Services-Prepackaged Software,2023-09-30,1.0,2023,0.5461919178478074
ZETA,Services-Prepackaged Software,2023-06-30,1.0,2023,0.8479657140562147
ZIP,"Services-Computer Programming, Data Processing, Etc.",2023-06-30,1.0,2023,0.8562265621552829
AAOI,Semiconductors & Related Devices,2024-03-31,0.0,2024,0.5270527388753691
AAOI,Semiconductors & Related Devices,2024-06-30,0.0,2024,0.6935353078842705
AAOI,Semiconductors & Related Devices,2024-09-30,0.0,2024,0.4840124111487112
AAOI,Semiconductors & Related Devices,2024-12-31,0.0,2024,0.482419339524535
AEIS,"Electronic Components, NEC",2024-06-30,1.0,2024,0.7840289736551567
AGYS,Services-Computer Integrated Systems Design,2024-09-30,0.0,2024,0.7083266304857642
AI,Services-Prepackaged Software,2024-01-31,1.0,2024,0.5125344562452351
AIOT,"Communications Equipment, NEC",2024-03-31,0.0,2024,0.46410601270559415
AIOT,"Communications Equipment, NEC",2024-06-30,1.0,2024,0.6227347791119348
AIOT,"Communications Equipment, NEC",2024-09-30,1.0,2024,0.5599308133811747
AIOT,"Communications Equipment, NEC",2024-12-31,1.0,2024,0.6134288064626698
AIP,Semiconductors & Related Devices,2024-12-31,1.0,2024,0.4053564902357856
AISP,Services-Prepackaged Software,2024-03-31,0.0,2024,0.3423097274777576
AISP,Services-Prepackaged Software,2024-06-30,0.0,2024,0.4408520048084791
AISP,Services-Prepackaged Software,2024-09-30,0.0,2024,0.2782489130854313
AISP,Services-Prepackaged Software,2024-12-31,0.0,2024,0.23297910297147056
ALGM,Semiconductors & Related Devices,2024-09-27,1.0,2024,0.8607827239302411
ALMU,Semiconductors & Related Devices,2024-03-31,0.0,2024,0.08288485149505931
ALMU,Semiconductors & Related Devices,2024-06-30,0.0,2024,0.07441867795712287
ALMU,Semiconductors & Related Devices,2024-09-30,0.0,2024,0.08911319868012231
ALRM,Services-Prepackaged Software,2024-06-30,0.0,2024,0.7805026131398289
AMBA,Semiconductors & Related Devices,2024-04-30,1.0,2024,0.47797364359401306
AMBA,Semiconductors & Related Devices,2024-07-31,1.0,2024,0.7827988315543859
AMBQ,Semiconductors & Related Devices,2024-06-30,0.0,2024,0.2722297802290502
AMBQ,Semiconductors & Related Devices,2024-09-30,1.0,2024,0.21753510006513618
AMKR,Semiconductors & Related Devices,2024-06-30,0.0,2024,0.8637052442640438
AMPL,Services-Prepackaged Software,2024-03-31,0.0,2024,0.5439489295460315
AMPL,Services-Prepackaged Software,2024-06-30,0.0,2024,0.7820171021994077
APLD,Services-Computer Processing & Data Preparation,2024-05-31,0.0,2024,0.6425495631726365
APLD,Services-Computer Processing & Data Preparation,2024-08-31,0.0,2024,0.5591016960279582
APLD,Services-Computer Processing & Data Preparation,2024-11-30,0.0,2024,0.5684292114672864
APPN,Services-Prepackaged Software,2024-09-30,1.0,2024,0.6970835534795856
ASAN,Services-Prepackaged Software,2024-01-31,1.0,2024,0.642105772051099
ASAN,Services-Prepackaged Software,2024-04-30,1.0,2024,0.7034272205496714
ASAN,Services-Prepackaged Software,2024-10-31,1.0,2024,0.65223629671978
ASUR,Services-Computer Integrated Systems Design,2024-03-31,0.0,2024,0.6629541828285004
ASUR,Services-Computer Integrated Systems Design,2024-06-30,1.0,2024,0.692373682669446
ATOM,Semiconductors & Related Devices,2024-03-31,0.0,2024,0.10208951251254586
ATOM,Semiconductors & Related Devices,2024-06-30,0.0,2024,0.12906129309257872
ATOM,Semiconductors & Related Devices,2024-09-30,0.0,2024,0.06348510781979828
ATOM,Semiconductors & Related Devices,2024-12-31,0.0,2024,0.07412762693114651
AUR,Services-Computer Integrated Systems Design,2024-03-31,0.0,2024,0.22740083135668165
AUR,Services-Computer Integrated Systems Design,2024-09-30,0.0,2024,0.1969132348616222
AUR,Services-Computer Integrated Systems Design,2024-12-31,0.0,2024,0.22174158182937886
AVNW,Radio & Tv Broadcasting & Communications Equipment,2024-09-27,0.0,2024,0.49836773293166503
AVNW,Radio & Tv Broadcasting & Communications Equipment,2024-12-27,1.0,2024,0.5870668154221454
AVPT,Services-Prepackaged Software,2024-06-30,0.0,2024,0.8217650169985078
BAND,Services-Prepackaged Software,2024-06-30,0.0,2024,0.8107825573371924
BBAI,Services-Prepackaged Software,2024-03-31,0.0,2024,0.3838213951184226
BBAI,Services-Prepackaged Software,2024-06-30,1.0,2024,0.5656100218954176
BBAI,Services-Prepackaged Software,2024-09-30,0.0,2024,0.5229246779670222
BBAI,Services-Prepackaged Software,2024-12-31,0.0,2024,0.5913621123339907
BELFA,"Electronic Coils, Transformers & Other Inductors",2024-06-30,0.0,2024,0.8258026170103391
BELFB,"Electronic Coils, Transformers & Other Inductors",2024-06-30,0.0,2024,0.8258026170103391
BKSY,Radio & Tv Broadcasting & Communications Equipment,2024-03-31,1.0,2024,0.3832544158050173
BKSY,Radio & Tv Broadcasting & Communications Equipment,2024-12-31,1.0,2024,0.4627497546992252
BKTI,Radio & Tv Broadcasting & Communications Equipment,2024-03-31,1.0,2024,0.31548186522852006
BL,Services-Prepackaged Software,2024-06-30,1.0,2024,0.7744916316327082
BLKB,Services-Prepackaged Software,2024-06-30,1.0,2024,0.8947711768707856
BLND,"Services-Computer Programming, Data Processing, Etc.",2024-03-31,1.0,2024,0.5107386821840292
BLND,"Services-Computer Programming, Data Processing, Etc.",2024-12-31,1.0,2024,0.4436510440782848
BMBL,"Services-Computer Programming, Data Processing, Etc.",2024-06-30,1.0,2024,0.8389738440898795
BMBL,"Services-Computer Programming, Data Processing, Etc.",2024-12-31,1.0,2024,0.7184270910170841
BOX,Services-Prepackaged Software,2024-07-31,1.0,2024,0.8373806639898731
BRZE,Services-Prepackaged Software,2024-10-31,1.0,2024,0.6713202580522359
BSY,Services-Prepackaged Software,2024-06-30,1.0,2024,0.7957890835885533
BZAI,Semiconductors & Related Devices,2024-03-31,0.0,2024,0.20404823006739126
BZAI,Semiconductors & Related Devices,2024-06-30,0.0,2024,0.1956147256069997
BZAI,Semiconductors & Related Devices,2024-09-30,0.0,2024,0.10593070436628438
BZAI,Semiconductors & Related Devices,2024-12-31,0.0,2024,0.44185360466058743
CACI,Services-Computer Integrated Systems Design,2024-12-31,1.0,2024,0.7655063388597906
CARG,Services-Computer Processing & Data Preparation,2024-06-30,1.0,2024,0.6552613194272545
CARS,Services-Computer Processing & Data Preparation,2024-06-30,1.0,2024,0.8503741812182515
CCC,Services-Prepackaged Software,2024-06-30,1.0,2024,0.8992759582252633
CCSI,Services-Prepackaged Software,2024-06-30,1.0,2024,0.84996194335707
CERT,Services-Prepackaged Software,2024-06-30,1.0,2024,0.8880082938967007
CEVA,"Services-Computer Programming, Data Processing, Etc.",2024-03-31,1.0,2024,0.383653588990016
CLVT,Services-Computer Processing & Data Preparation,2024-06-30,1.0,2024,0.7615435128465284
CMRC,Services-Prepackaged Software,2024-03-31,1.0,2024,0.5478406088520593
CRDO,Semiconductors & Related Devices,2024-01-27,0.0,2024,0.49543044475229103
CRDO,Semiconductors & Related Devices,2024-08-03,1.0,2024,0.6301421874006303
CRDO,Semiconductors & Related Devices,2024-11-02,1.0,2024,0.5281826413578041
CRNC,Services-Prepackaged Software,2024-03-31,1.0,2024,0.54646155149521
CRSR,"Computer Peripheral Equipment, NEC",2024-03-31,0.0,2024,0.5181763528675914
CRSR,"Computer Peripheral Equipment, NEC",2024-06-30,1.0,2024,0.6865257875189906
CRUS,Semiconductors & Related Devices,2024-09-28,1.0,2024,0.7932681996126951
CSGS,Services-Computer Processing & Data Preparation,2024-03-31,1.0,2024,0.6048921506590497
CSGS,Services-Computer Processing & Data Preparation,2024-06-30,1.0,2024,0.8113688711196019
CSPI,Services-Computer Integrated Systems Design,2024-09-30,0.0,2024,0.4817538983838985
CVLT,Services-Prepackaged Software,2024-09-30,1.0,2024,0.6979272394650475
CWAN,Services-Prepackaged Software,2024-06-30,1.0,2024,0.8983791059579822
CWAN,Services-Prepackaged Software,2024-12-31,1.0,2024,0.664470718490443
CXM,Services-Prepackaged Software,2024-07-31,1.0,2024,0.740196435100841
DBX,Services-Prepackaged Software,2024-06-30,1.0,2024,0.8884310001214397
DDD,Services-Prepackaged Software,2024-03-31,1.0,2024,0.5834268694746416
DDD,Services-Prepackaged Software,2024-09-30,0.0,2024,0.6465325056849028
DDD,Services-Prepackaged Software,2024-12-31,0.0,2024,0.6112228162859663
DGII,Computer Communications Equipment,2024-03-31,1.0,2024,0.8028764044126426
DH,Services-Prepackaged Software,2024-06-30,1.0,2024,0.6913343078185417
DIOD,Semiconductors & Related Devices,2024-03-31,0.0,2024,0.625490802728516
DIOD,Semiconductors & Related Devices,2024-06-30,1.0,2024,0.7271565868176032
DJT,"Services-Computer Programming, Data Processing, Etc.",2024-03-31,0.0,2024,0.1529854360386017
DJT,"Services-Computer Programming, Data Processing, Etc.",2024-06-30,1.0,2024,0.12484382360167279
DJT,"Services-Computer Programming, Data Processing, Etc.",2024-09-30,1.0,2024,0.13774978665331541
DJT,"Services-Computer Programming, Data Processing, Etc.",2024-12-31,1.0,2024,0.13504152814506068
DMRC,Services-Computer Integrated Systems Design,2024-03-31,0.0,2024,0.13199705627705166
DMRC,Services-Computer Integrated Systems Design,2024-06-30,0.0,2024,0.21586981170647018
DMRC,Services-Computer Integrated Systems Design,2024-09-30,1.0,2024,0.19062200199791762
DMRC,Services-Computer Integrated Systems Design,2024-12-31,1.0,2024,0.2444606482318431
DOCN,"Services-Computer Programming, Data Processing, Etc.",2024-06-30,1.0,2024,0.8733200178011453
DOMO,Services-Prepackaged Software,2024-07-31,1.0,2024,0.6824674517344926
DOMO,Services-Prepackaged Software,2024-10-31,1.0,2024,0.6107454294459493
DSP,"Services-Computer Programming, Data Processing, Etc.",2024-06-30,0.0,2024,0.8320348162536695
DUOL,Services-Prepackaged Software,2024-06-30,1.0,2024,0.7375834380770081
DV,"Services-Computer Programming, Data Processing, Etc.",2024-06-30,1.0,2024,0.8340707250511844
DXC,Services-Computer Processing & Data Preparation,2024-09-30,1.0,2024,0.8619612942134214
EGAN,Services-Prepackaged Software,2024-06-30,0.0,2024,0.7726263296713871
